,Open,close,high,low,volume
2019-07-05,49000.0,50000.0,50900.0,48750.0,312217.0
2019-07-04,56500.0,48950.0,56500.0,48400.0,906389.0
2019-07-03,68800.0,67700.0,68800.0,67000.0,23966.0
2019-07-02,68800.0,67800.0,69400.0,67800.0,51305.0
2019-07-01,68200.0,69800.0,70000.0,68200.0,35631.0
2019-06-28,69500.0,68200.0,70300.0,67700.0,49912.0
2019-06-27,69700.0,69800.0,70800.0,69400.0,49490.0
2019-06-26,68300.0,70300.0,71200.0,68100.0,34036.0
2019-06-25,69300.0,68800.0,70000.0,68400.0,38173.0
2019-06-24,69900.0,68900.0,70300.0,68600.0,32141.0
2019-06-21,70400.0,69700.0,71900.0,69500.0,67362.0
2019-06-20,70600.0,71200.0,72300.0,70300.0,66476.0
2019-06-19,69000.0,70500.0,70900.0,68900.0,52301.0
2019-06-18,68600.0,68800.0,69900.0,68600.0,34977.0
2019-06-17,70600.0,69100.0,70700.0,68600.0,37613.0
2019-06-14,71700.0,70500.0,71700.0,70100.0,30098.0
2019-06-13,70100.0,71900.0,71900.0,70000.0,55305.0
2019-06-12,69300.0,70300.0,70500.0,68700.0,34457.0
2019-06-11,67800.0,69300.0,69300.0,67800.0,20294.0
2019-06-10,68000.0,68300.0,68800.0,67500.0,20500.0
2019-06-07,67600.0,67500.0,68300.0,67000.0,34479.0
2019-06-05,68900.0,67600.0,68900.0,67300.0,29158.0
2019-06-04,69000.0,68200.0,69400.0,67700.0,28178.0
2019-06-03,68000.0,68700.0,69600.0,67200.0,38337.0
2019-05-31,67000.0,68900.0,69500.0,67000.0,35094.0
2019-05-30,69100.0,68400.0,69100.0,66500.0,30389.0
2019-05-29,69900.0,68600.0,70100.0,67900.0,27765.0
2019-05-28,68200.0,69100.0,69600.0,68200.0,56841.0
2019-05-27,67600.0,69100.0,69700.0,67600.0,20513.0
2019-05-24,67800.0,68900.0,69000.0,67700.0,29307.0
2019-05-23,67500.0,67800.0,68100.0,67000.0,32178.0
2019-05-22,67500.0,67800.0,68500.0,67500.0,29588.0
2019-05-21,67300.0,68000.0,69200.0,67300.0,31078.0
2019-05-20,70600.0,68400.0,70900.0,68000.0,27347.0
2019-05-17,71300.0,69900.0,71300.0,69800.0,27404.0
2019-05-16,70100.0,70300.0,71800.0,70000.0,39165.0
2019-05-15,69300.0,71400.0,71700.0,68700.0,39101.0
2019-05-14,69000.0,69600.0,70000.0,68600.0,48282.0
2019-05-13,69100.0,68900.0,70000.0,68400.0,38261.0
2019-05-10,70500.0,70200.0,72000.0,69600.0,48010.0
2019-05-09,72800.0,70100.0,73700.0,70100.0,67867.0
2019-05-08,73300.0,73400.0,74300.0,73300.0,21228.0
2019-05-07,73800.0,74100.0,74500.0,73500.0,28317.0
2019-05-03,75400.0,75500.0,75900.0,74700.0,20361.0
2019-05-02,74500.0,75900.0,76400.0,74500.0,42967.0
